"";"sub";"cond";"item";"seq";"start_time";"end_time";"duration_ms"
"9720";23;2;24;64;17778635;17780958;2323
"9921";23;2;40;65;17787016;17790239;3223
"10119";23;4;2;66;17797208;17800332;3124
"10318";23;2;72;67;17806714;17810457;3743
"10422";23;2;100;68;17813062;17816115;3053
"10514";23;2;16;69;17818901;17822115;3214
"10718";23;2;52;70;17832536;17835514;2978
"10815";23;4;62;71;17838308;17840647;2339
"10920";23;4;78;72;17843625;17847472;3847
"11012";23;2;96;73;17851021;17852864;1843
"11125";23;2;60;74;17855273;17857636;2363
"11221";23;2;12;75;17860264;17862611;2347
"11421";23;4;26;76;17868081;17871071;2990
"11622";23;4;86;77;17876831;17879763;2932
"11722";23;4;34;78;17883374;17887078;3704
"11922";23;2;68;79;17894919;17898022;3103
"12022";23;2;80;80;17901283;17905045;3762
"12126";23;4;94;81;17911426;17914135;2709
"12224";23;4;66;82;17917800;17921778;3978
"12317";23;4;18;83;17924484;17927720;3236
"12519";23;4;58;84;17935790;17939969;4179
"12615";23;4;6;85;17944816;17948294;3478
"12812";23;2;4;86;17954095;17957369;3274
"13019";23;2;28;87;17963603;17966718;3115
"13216";23;4;22;88;17975487;17978493;3006
"13412";23;2;76;89;17983878;17985955;2077
"13520";23;4;74;90;17988890;17992709;3819
"13612";23;2;88;91;17995670;17998500;2830
"13721";23;4;46;92;18004776;18008356;3580
"13819";23;2;64;93;18011159;18013613;2454
"13922";23;4;42;94;18016866;18020224;3358
"14014";23;4;30;95;18028168;18031911;3743
"14215";23;4;70;96;18039088;18042743;3655
"14321";23;4;50;97;18048211;18054140;5929
"14412";23;4;90;98;18057059;18060960;3901
"14521";23;2;32;99;18064910;18067769;2859
"14721";23;4;14;100;18073808;18077522;3714
"9100";24;4;97;1;20044135;20051556;7421
"10102";24;2;83;2;20057759;20061073;3314
"11102";24;4;81;3;20064235;20071057;6822
"12101";24;4;9;4;20075601;20080081;4480
"1466";24;2;91;5;20085989;20088842;2853
"1512";24;2;35;6;20092067;20097204;5137
"1712";24;4;37;7;20103526;20108579;5053
"1911";24;2;7;8;20115478;20120345;4867
"2112";24;4;53;9;20127547;20132733;5186
"2223";24;2;19;10;20227474;20231450;3976
"2422";24;2;47;11;20237377;20241225;3848
"2522";24;2;55;12;20244921;20251474;6553
"2612";24;2;43;13;20254154;20257845;3691
"2723";24;2;23;14;20260866;20265924;5058
"2921";24;2;39;15;20274786;20278656;3870
"3111";24;4;1;16;20283901;20290298;6397
"3322";24;2;71;17;20296884;20299768;2884
"3422";24;2;99;18;20303247;20309856;6609
"3512";24;2;15;19;20312431;20318114;5683
"3722";24;2;51;20;20324223;20330071;5848
"3812";24;4;61;21;20332680;20340329;7649
"3923";24;4;77;22;20343086;20348362;5276
"4012";24;2;95;23;20351497;20356329;4832
"4123";24;2;59;24;20358545;20361370;2825
"4221";24;2;11;25;20364309;20367303;2994
"4420";24;4;25;26;20375585;20386486;10901
"4621";24;4;85;27;20392010;20402694;10684
"4723";24;4;33;28;20405900;20413760;7860
"4920";24;2;67;29;20419451;20423385;3934
"5023";24;2;79;30;20425663;20428910;3247
"5123";24;4;93;31;20500997;20505830;4833
"5223";24;4;65;32;20508537;20513423;4886
"5312";24;4;17;33;20516023;20519523;3500
"5521";24;4;57;34;20527685;20533922;6237
"5611";24;4;5;35;20536957;20540760;3803
"589";24;2;3;36;20548797;20554321;5524
"6020";24;2;27;37;20560597;20565546;4949
"6210";24;4;21;38;20573791;20579891;6100
"6410";24;2;75;39;20584499;20587996;3497
"6522";24;4;73;40;20590629;20594912;4283
"6612";24;2;87;41;20597694;20600712;3018
"6723";24;4;45;42;20603289;20608372;5083
"6822";24;2;63;43;20611243;20614903;3660
"6923";24;4;41;44;20617529;20621637;4108
"7012";24;4;29;45;20628557;20632944;4387
"7210";24;4;69;46;20640242;20644951;4709
"7321";24;4;49;47;20647733;20652052;4319
"7412";24;4;89;48;20750558;20753326;2768
"7523";24;2;31;49;20756459;20760080;3621
"7721";24;4;13;50;20766721;20772166;5445
"7921";24;3;64;51;20776933;20783383;6450
"8021";24;3;80;52;20785891;20790986;5095
"8123";24;3;44;53;20793770;20798191;4421
"8222";24;3;68;54;20802427;20808690;6263
"8311";24;1;70;55;20812588;20817973;5385
"8422";24;3;12;56;20820611;20826356;5745
"8611";24;1;6;57;20831590;20837723;6133
"8811";24;3;32;58;20842568;20846478;3910
"9011";24;1;22;59;20851795;20854864;3069
"9222";24;3;60;60;20860547;20865038;4491
"9314";24;1;90;61;20867461;20873538;6077
"9423";24;1;66;62;20876190;20881505;5315
"9523";24;1;14;63;20887035;20890363;3328
"9721";24;3;76;64;20896469;20900729;4260
"9811";24;3;84;65;20903603;20909295;5692
"9922";24;3;56;66;20912481;20917953;5472
"10011";24;1;34;67;20923531;20927372;3841
"10215";24;1;82;68;20934379;20937977;3598
"10319";24;1;94;69;20940749;20944661;3912
"10423";24;3;28;70;20947830;20953941;6111
"10613";24;3;92;71;20959782;20965510;5728
"10719";24;3;16;72;20968511;20974493;5982
"10921";24;1;10;73;20981602;20984967;3365
"11126";24;3;96;74;20990684;20995568;4884
"11222";24;1;58;75;20997898;21002275;4377
"11315";24;1;42;76;21005005;21008634;3629
"11422";24;1;50;77;21012611;21016350;3739
"11513";24;1;74;78;21106363;21109080;2717
"11623";24;1;62;79;21111875;21116401;4526
"11723";24;1;98;80;21118799;21123465;4666
"11812";24;1;54;81;21125840;21129137;3297
"11923";24;3;100;82;21132228;21136262;4034
"12023";24;3;52;83;21139233;21144937;5704
"12127";24;1;86;84;21149741;21152745;3004
"12225";24;1;38;85;21156762;21159670;2908
"12413";24;3;88;86;21167243;21171761;4518
"12520";24;1;30;87;21175721;21179027;3306
"12712";24;1;2;88;21187537;21190909;3372
"12911";24;3;72;89;21197148;21201398;4250
"13020";24;1;46;90;21203929;21206610;2681
"13116";24;3;4;91;21211247;21215268;4021
"13312";24;3;8;92;21222169;21225700;3531
"13521";24;3;36;93;21231433;21235433;4000
"13722";24;3;48;94;21241231;21246700;5469
"13820";24;1;78;95;21249228;21253874;4646
"13923";24;1;26;96;21258637;21262674;4037
"14115";24;1;18;97;21269527;21274032;4505
"14322";24;3;40;98;21279417;21284199;4782
"14522";24;3;20;99;21289167;21294477;5310
"14722";24;3;24;100;21300932;21306065;5133
"9101";25;3;63;1;23085417;23093579;8162
"10103";25;3;79;2;23096332;23102420;6088
"11103";25;3;43;3;23104832;23114361;9529
"12102";25;3;67;4;23116851;23122644;5793
"1360";25;1;69;5;23125038;23130586;5548
"1467";25;3;11;6;23134144;23143085;8941
"1611";25;1;5;7;23149829;23155251;5422
"1812";25;3;31;8;23161447;23167435;5988
"2012";25;1;21;9;23172815;23176592;3777
"2224";25;3;59;10;23182335;23187467;5132
"2312";25;1;89;11;23190962;23198325;7363
"2423";25;1;65;12;23200807;23205500;4693
"2523";25;1;13;13;23207972;23213183;5211
"2724";25;3;75;14;23219083;23225449;6366
"2813";25;3;83;15;23227761;23235665;7904
"2922";25;3;55;16;23238002;23247373;9371
"3013";25;1;33;17;23250029;23253998;3969
"3213";25;1;81;18;23259100;23263081;3981
"3323";25;1;93;19;23265364;23272097;6733
"3423";25;3;27;20;23274672;23279622;4950
"3613";25;3;91;21;23284136;23295563;11427
"3723";25;3;15;22;23298416;23302646;4230
"3924";25;1;9;23;23308050;23312196;4146
"4124";25;3;95;24;23319418;23324529;5111
"4222";25;1;57;25;23329304;23334012;4708
"4314";25;1;41;26;23336473;23342429;5956
"4421";25;1;49;27;23344559;23352044;7485
"4514";25;1;73;28;23354830;23358861;4031
"4622";25;1;61;29;23361170;23364220;3050
"4724";25;1;97;30;23367500;23371594;4094
"4814";25;1;53;31;23373970;23377785;3815
"4921";25;3;99;32;23380094;23384535;4441
"5024";25;3;51;33;23386811;23392143;5332
"5124";25;1;85;34;23394688;23399135;4447
"5224";25;1;37;35;23402842;23407593;4751
"5413";25;3;87;36;23412606;23417126;4520
"5522";25;1;29;37;23420308;23425109;4801
"5714";25;1;1;38;23430789;23436050;5261
"5914";25;3;71;39;23442697;23449033;6336
"6021";25;1;45;40;23451309;23455533;4224
"6114";25;3;3;41;23458085;23462474;4389
"6313";25;3;7;42;23468853;23473665;4812
"6523";25;3;35;43;23479994;23486056;6062
"6724";25;3;47;44;23491094;23495489;4395
"6823";25;1;77;45;23499705;23504098;4393
"6924";25;1;25;46;23506508;23510981;4473
"7114";25;1;17;47;23516500;23520747;4247
"7322";25;3;39;48;23526218;23532747;6529
"7524";25;3;19;49;23615969;23621110;5141
"7722";25;3;23;50;23627872;23633010;5138
"7922";25;2;98;51;23676581;23680399;3818
"8022";25;4;84;52;23682930;23689450;6520
"8124";25;2;82;53;23692520;23695166;2646
"8223";25;2;10;54;23697447;23702216;4769
"8423";25;4;92;55;23709893;23718690;8797
"8515";25;4;36;56;23721287;23725615;4328
"8712";25;2;38;57;23731522;23735065;3543
"8912";25;4;8;58;23744237;23748131;3894
"9119";25;2;54;59;23753263;23755947;2684
"9223";25;4;20;60;23761586;23765447;3861
"9424";25;4;48;61;23771220;23777221;6001
"9524";25;4;56;62;23780469;23785379;4910
"9615";25;4;44;63;23791224;23796329;5105
"9722";25;4;24;64;23798869;23804586;5717
"9923";25;4;40;65;23811447;23815153;3706
"10120";25;2;2;66;23823635;23831203;7568
"10320";25;4;72;67;23837478;23843028;5550
"10424";25;4;100;68;23845994;23849594;3600
"10515";25;4;16;69;23855135;23858785;3650
"10720";25;4;52;70;23868287;23879743;11456
"10816";25;2;62;71;23882567;23885834;3267
"10922";25;2;78;72;23890046;23894692;4646
"11013";25;4;96;73;23900301;23904909;4608
"11127";25;4;60;74;23910369;23916092;5723
"11223";25;4;12;75;23918964;23922533;3569
"11423";25;2;26;76;23931427;23935049;3622
"11624";25;2;86;77;23940891;23943782;2891
"11724";25;2;34;78;23946261;23948882;2621
"11924";25;4;68;79;23954202;23957707;3505
"12024";25;4;80;80;23962077;23970306;8229
"12128";25;2;94;81;23974410;23978231;3821
"12226";25;2;66;82;23982736;23987839;5103
"12318";25;2;18;83;23993299;23998255;4956
"12521";25;2;58;84;24008408;24016063;7655
"12616";25;2;6;85;24018599;24026488;7889
"12813";25;4;4;86;24032283;24035721;3438
"13021";25;4;28;87;24041136;24045504;4368
"13217";25;2;22;88;24050674;24053120;2446
"13413";25;4;76;89;24059308;24062811;3503
"13522";25;2;74;90;24068070;24071886;3816
"13613";25;4;88;91;24075505;24079619;4114
"13723";25;2;46;92;24087950;24091761;3811
"13821";25;4;64;93;24103792;24109993;6201
"13924";25;2;42;94;24271434;24275431;3997
"14015";25;2;30;95;24278805;24283147;4342
"14216";25;2;70;96;24295022;24301538;6516
"14323";25;2;50;97;24310048;24317604;7556
"14413";25;2;90;98;24351535;24355653;4118
"14523";25;4;32;99;24359088;24364086;4998
"14723";25;2;14;100;24372328;24376311;3983
"9102";26;2;97;1;1484982;1489203;4221
"10104";26;4;83;2;1491778;1495819;4041
"11104";26;2;81;3;1498132;1502043;3911
"12103";26;2;9;4;1504621;1507810;3189
"1468";26;4;91;5;1514446;1518710;4264
"1513";26;4;35;6;1521067;1524793;3726
"1713";26;2;37;7;1531226;1534501;3275
"1912";26;4;7;8;1541080;1545959;4879
"2113";26;2;53;9;1552536;1555942;3406
"2225";26;4;19;10;1558329;1562600;4271
"2424";26;4;47;11;1568148;1571725;3577
"2524";26;4;55;12;1574449;1578383;3934
"2613";26;4;43;13;1580728;1585049;4321
"2725";26;4;23;14;1588472;1592599;4127
"2923";26;4;39;15;1598005;1602073;4068
"3112";26;2;1;16;1607458;1611423;3965
"3324";26;4;71;17;1618074;1622189;4115
"3424";26;4;99;18;1624648;1628289;3641
"3513";26;4;15;19;1631342;1635414;4072
"3724";26;4;51;20;1641539;1645605;4066
"3813";26;2;61;21;1648121;1651646;3525
"3925";26;2;77;22;1654249;1657038;2789
"4013";26;4;95;23;1660414;1664055;3641
"4125";26;4;59;24;1666884;1670113;3229
"4223";26;4;11;25;1672764;1676629;3865
"4422";26;2;25;26;1681936;1684921;2985
"4623";26;2;85;27;1690769;1693703;2934
"4725";26;2;33;28;1696358;1698687;2329
"4922";26;4;67;29;1703462;1707320;3858
"5025";26;4;79;30;1709719;1713145;3426
"5125";26;2;93;31;1715709;1718353;2644
"5225";26;2;65;32;1722155;1724719;2564
"5313";26;2;17;33;1727590;1730219;2629
"5523";26;2;57;34;1736084;1739652;3568
"5612";26;2;5;35;1743111;1745818;2707
"5810";26;4;3;36;1751452;1755018;3566
"6022";26;4;27;37;1760509;1763976;3467
"6211";26;2;21;38;1768696;1771317;2621
"6411";26;4;75;39;1777003;1780975;3972
"6524";26;2;73;40;1783938;1787200;3262
"6613";26;4;87;41;1789953;1793025;3072
"6725";26;2;45;42;1795416;1798141;2725
"6824";26;4;63;43;1800816;1804425;3609
"6925";26;2;41;44;1807187;1809833;2646
"7013";26;2;29;45;1812753;1815557;2804
"7211";26;2;69;46;1821301;1825082;3781
"7323";26;2;49;47;1828119;1830857;2738
"7413";26;2;89;48;1833249;1835665;2416
"7525";26;4;31;49;1838043;1842982;4939
"7723";26;2;13;50;1901260;1904579;3319
"7923";26;1;64;51;1910287;1913829;3542
"8023";26;1;80;52;1916589;1920037;3448
"8125";26;1;44;53;2016754;2020284;3530
"8224";26;1;68;54;2022943;2026867;3924
"8312";26;3;70;55;2029502;2034400;4898
"8424";26;1;12;56;2036928;2040400;3472
"8612";26;3;6;57;2046860;2050383;3523
"8812";26;1;32;58;2056187;2059574;3387
"9012";26;3;22;59;2064953;2068799;3846
"9224";26;1;60;60;2074707;2077715;3008
"9315";26;3;90;61;2080338;2084790;4452
"9425";26;3;66;62;2087527;2091873;4346
"9525";26;3;14;63;2094389;2098522;4133
"9723";26;1;76;64;2106109;2108297;2188
"9812";26;1;84;65;2111861;2114847;2986
"9924";26;1;56;66;2117307;2119514;2207
"10012";26;3;34;67;2123403;2126296;2893
"10216";26;3;82;68;2132078;2135021;2943
"10321";26;3;94;69;2138888;2141746;2858
"10425";26;1;28;70;2145348;2147904;2556
"10614";26;1;92;71;2154405;2157204;2799
"10721";26;1;16;72;2160637;2163562;2925
"10923";26;3;10;73;2172629;2177128;4499
"11128";26;1;96;74;2183413;2186620;3207
"11224";26;3;58;75;2189441;2194294;4853
"11316";26;3;42;76;2200342;2204627;4285
"11424";26;3;50;77;2207753;2211085;3332
"11514";26;3;74;78;2214448;2217960;3512
"11625";26;3;62;79;2220896;2223293;2397
"11725";26;3;98;80;2226355;2229009;2654
"11813";26;3;54;81;2234057;2236626;2569
"11925";26;1;100;82;2239811;2242267;2456
"12025";26;1;52;83;2247938;2250575;2637
"12129";26;3;86;84;2386301;2389554;3253
"12227";26;3;38;85;2392369;2395912;3543
"12414";26;1;88;86;2401096;2403595;2499
"12522";26;3;30;87;2406156;2409320;3164
"12713";26;3;2;88;2415204;2418811;3607
"12912";26;1;72;89;2424429;2428102;3673
"13022";26;3;46;90;2430455;2434777;4322
"13117";26;1;4;91;2437134;2439919;2785
"13313";26;1;8;92;2445588;2448351;2763
"13523";26;1;36;93;2453362;2456884;3522
"13724";26;1;48;94;2462420;2465309;2889
"13822";26;3;78;95;2468262;2471684;3422
"13925";26;3;26;96;2474641;2478434;3793
"14116";26;3;18;97;2484988;2488417;3429
"14324";26;1;40;98;2495079;2498274;3195
"14524";26;1;20;99;2504936;2507849;2913
"14724";26;1;24;100;2513369;2516141;2772
"9103";27;1;63;1;4015724;4022337;6613
"10105";27;1;79;2;4024981;4029862;4881
"11105";27;1;43;3;4032077;4038820;6743
"12104";27;1;67;4;4041379;4050031;8652
"1370";27;3;69;5;4052387;4060720;8333
"1469";27;1;11;6;4062997;4067836;4839
"1612";27;3;5;7;4073771;4081177;7406
"1813";27;1;31;8;4086929;4091835;4906
"2013";27;3;21;9;4099109;4104796;5687
"2226";27;1;59;10;4110552;4114418;3866
"2313";27;3;89;11;4117858;4124341;6483
"2425";27;3;65;12;4129827;4135213;5386
"2525";27;3;13;13;4137925;4144669;6744
"2726";27;1;75;14;4150001;4157658;7657
"2814";27;1;83;15;4160036;4163432;3396
"2924";27;1;55;16;4165477;4169903;4426
"3014";27;3;33;17;4172401;4177774;5373
"3214";27;3;81;18;4184093;4190023;5930
"3325";27;3;93;19;4192107;4198673;6566
"3425";27;1;27;20;4201207;4205373;4166
"3614";27;1;91;21;4210237;4213938;3701
"3725";27;1;15;22;4218037;4222347;4310
"3926";27;3;9;23;4227879;4232872;4993
"4126";27;1;95;24;4237686;4241513;3827
"4224";27;3;57;25;4243801;4248238;4437
"4315";27;3;41;26;4250834;4256687;5853
"4423";27;3;49;27;4258950;4265795;6845
"4515";27;3;73;28;4268127;4272720;4593
"4624";27;3;61;29;4275120;4280353;5233
"4726";27;3;97;30;4283013;4289053;6040
"4815";27;3;53;31;4292345;4297203;4858
"4923";27;1;99;32;4299717;4303969;4252
"5026";27;1;51;33;4306713;4310912;4199
"5126";27;3;85;34;4313121;4318777;5656
"5226";27;3;37;35;4321098;4327193;6095
"5414";27;1;87;36;4332769;4336001;3232
"5524";27;3;29;37;4338386;4343301;4915
"5715";27;3;1;38;4348770;4353363;4593
"5915";27;1;71;39;4358752;4361772;3020
"6023";27;3;45;40;4364295;4368159;3864
"6115";27;1;3;41;4370375;4373805;3430
"6314";27;1;7;42;4378730;4381858;3128
"6525";27;1;35;43;4388032;4391991;3959
"6726";27;1;47;44;4400073;4403316;3243
"6825";27;3;77;45;4406580;4411299;4719
"6926";27;3;25;46;4413560;4418343;4783
"7115";27;3;17;47;4424134;4428423;4289
"7324";27;1;39;48;4433074;4435964;2890
"7526";27;1;19;49;4440841;4443906;3065
"7724";27;1;23;50;4449840;4452747;2907
"7924";27;4;98;51;4457193;4460855;3662
"8024";27;2;84;52;4463206;4466913;3707
"8126";27;4;82;53;4470790;4474476;3686
"8225";27;4;10;54;4476730;4481044;4314
"8425";27;2;92;55;4487410;4491696;4286
"8516";27;2;36;56;4494205;4497685;3480
"8713";27;4;38;57;4503790;4508287;4497
"8913";27;2;8;58;4513728;4517062;3334
"9120";27;4;54;59;4522259;4525639;3380
"9225";27;2;20;60;4528154;4530615;2461
"9426";27;2;48;61;4535321;4537936;2615
"9526";27;2;56;62;4540313;4542794;2481
"9616";27;2;44;63;4545110;4547719;2609
"9724";27;2;24;64;4550032;4552952;2920
"9925";27;2;40;65;4558107;4560097;1990
"10121";27;4;2;66;4564823;4568568;3745
"10322";27;2;72;67;4574696;4578685;3989
"10426";27;2;100;68;4580924;4583584;2660
"10516";27;2;16;69;4586105;4589384;3279
"10722";27;2;52;70;4594977;4598842;3865
"10817";27;4;62;71;4600989;4604292;3303
"10924";27;4;78;72;4606560;4610373;3813
"11014";27;2;96;73;4613254;4615658;2404
"11129";27;2;60;74;4618152;4620893;2741
"11225";27;2;12;75;4623302;4626741;3439
"11425";27;4;26;76;4632077;4635424;3347
"11626";27;4;86;77;4640069;4643174;3105
"11726";27;4;34;78;4645881;4650255;4374
"11926";27;2;68;79;4655425;4658573;3148
"12026";27;2;80;80;4661261;4664198;2937
"12130";27;4;94;81;4666268;4670120;3852
"12228";27;4;66;82;4672850;4676393;3543
"12319";27;4;18;83;4678828;4682570;3742
"12523";27;4;58;84;4689063;4693439;4376
"12617";27;4;6;85;4696113;4699630;3517
"12814";27;2;4;86;4705385;4707947;2562
"13023";27;2;28;87;4712333;4716488;4155
"13218";27;4;22;88;4721482;4724988;3506
"13414";27;2;76;89;4730634;4732846;2212
"13524";27;4;74;90;4735104;4738429;3325
"13614";27;2;88;91;4740540;4743637;3097
"13725";27;4;46;92;4746240;4750133;3893
"13823";27;2;64;93;4752736;4755445;2709
"13926";27;4;42;94;4757813;4762534;4721
"14016";27;4;30;95;4765239;4768611;3372
"14217";27;4;70;96;4773851;4779011;5160
"14325";27;4;50;97;4783432;4787652;4220
"14414";27;4;90;98;4789860;4793952;4092
"14525";27;2;32;99;4796001;4799260;3259
"14725";27;4;14;100;4804652;4809110;4458
"9104";28;4;97;1;2993039;2999407;6368
"10106";28;2;83;2;3002004;3005848;3844
"11106";28;4;81;3;3008405;3013948;5543
"12105";28;4;9;4;3016252;3021939;5687
"1470";28;2;91;5;3027535;3032106;4571
"1514";28;2;35;6;3034505;3039714;5209
"1714";28;4;37;7;3045623;3051005;5382
"1913";28;2;7;8;3057029;3060829;3800
"2114";28;4;53;9;3068070;3074371;6301
"2227";28;2;19;10;3076667;3080954;4287
"2426";28;2;47;11;3086304;3091320;5016
"2526";28;2;55;12;3093578;3097712;4134
"2614";28;2;43;13;3100018;3103828;3810
"2727";28;2;23;14;3106265;3110819;4554
"2925";28;2;39;15;3116523;3120369;3846
"3113";28;4;1;16;3126795;3132685;5890
"3326";28;2;71;17;3138947;3142935;3988
"3426";28;2;99;18;3145408;3149418;4010
"3514";28;2;15;19;3151713;3157651;5938
"3726";28;2;51;20;3163723;3168234;4511
"3814";28;4;61;21;3170513;3175609;5096
"3927";28;4;77;22;3177906;3182425;4519
"4014";28;2;95;23;3184752;3188800;4048
"4127";28;2;59;24;3191096;3194300;3204
"4225";28;2;11;25;3196585;3201150;4565
"4424";28;4;25;26;3207429;3212066;4637
"4625";28;4;85;27;3217524;3223207;5683
"4727";28;4;33;28;3225616;3230699;5083
"4924";28;2;67;29;3235959;3241506;5547
"5027";28;2;79;30;3243801;3247356;3555
"5127";28;4;93;31;3249739;3256748;7009
"5227";28;4;65;32;3259142;3265072;5930
"5314";28;4;17;33;3267557;3272989;5432
"5525";28;4;57;34;3277868;3281880;4012
"5613";28;4;5;35;3284322;3289405;5083
"5811";28;2;3;36;3296162;3300146;3984
"6024";28;2;27;37;3306587;3311262;4675
"6212";28;4;21;38;3316338;3321195;4857
"6412";28;2;75;39;3327906;3334094;6188
"6526";28;4;73;40;3336351;3341786;5435
"6614";28;2;87;41;3344147;3349036;4889
"6727";28;4;45;42;3351479;3356361;4882
"6826";28;2;63;43;3358686;3362269;3583
"6927";28;4;41;44;3364662;3369052;4390
"7014";28;4;29;45;3371477;3378143;6666
"7212";28;4;69;46;3384007;3390084;6077
"7325";28;4;49;47;3392632;3397684;5052
"7414";28;4;89;48;3489489;3493266;3777
"7527";28;2;31;49;3497548;3502700;5152
"7725";28;4;13;50;3510654;3515941;5287
"7925";28;3;64;51;3526182;3532332;6150
"8025";28;3;80;52;3606472;3613196;6724
"8127";28;3;44;53;3615402;3622212;6810
"8226";28;3;68;54;3624777;3630387;5610
"8313";28;1;70;55;3633408;3638812;5404
"8426";28;3;12;56;3641341;3648395;7054
"8613";28;1;6;57;3653897;3659002;5105
"8813";28;3;32;58;3664515;3670344;5829
"9013";28;1;22;59;3676496;3681535;5039
"9226";28;3;60;60;3687538;3694285;6747
"9316";28;1;90;61;3696567;3701476;4909
"9427";28;1;66;62;3703882;3709109;5227
"9527";28;1;14;63;3711471;3716217;4746
"9725";28;3;76;64;3721792;3727008;5216
"9813";28;3;84;65;3729314;3738875;9561
"9926";28;3;56;66;3741155;3745624;4469
"10013";28;1;34;67;3748095;3753174;5079
"10217";28;1;82;68;3759010;3762949;3939
"10323";28;1;94;69;3765169;3769982;4813
"10427";28;3;28;70;3772335;3779440;7105
"10615";28;3;92;71;3786346;3793047;6701
"10723";28;3;16;72;3795728;3803481;7753
"10925";28;1;10;73;3809045;3813230;4185
"11130";28;3;96;74;3820028;3824855;4827
"11226";28;1;58;75;3827299;3831171;3872
"11317";28;1;42;76;3833624;3838338;4714
"11426";28;1;50;77;3840628;3845221;4593
"11515";28;1;74;78;3847693;3851454;3761
"11627";28;1;62;79;3853878;3857837;3959
"11727";28;1;98;80;3860019;3863870;3851
"11814";28;1;54;81;3866046;3870028;3982
"11927";28;3;100;82;3872245;3877620;5375
"12027";28;3;52;83;3880754;3886569;5815
"12131";28;1;86;84;3888904;3892377;3473
"12229";28;1;38;85;3894772;3898969;4197
"12415";28;3;88;86;3904229;3910735;6506
