"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","line","word","char_trial","char_line","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","regress","wordID","land_pos","sacc_len","outsideText","max_char_line","Rtn_sweep","Rtn_sweep_type","LandStartLet","LandStartVA","undersweep_prob","launchDistLet","launchDistVA","launchSite","launchSiteVA"
"43824",34,29,2,45,1434819,1434985,301.6,644.2,4,166,37,2,7,48,7,30,2,664,230.4,552.4,41,0,"because",7,23,0,68,1,"undersweep",7,2.50077580982785,1,23,8.92009009332295,11,4.72587554613136
"63776",34,69,2,46,1443025,1443162,318.2,623.2,6,137,47,2,11,48,8,38,3,801.1,238.6,556.6,40,0,"he",2,30,0,63,1,"undersweep",8,2.90936713308712,1,30,11.8860692772231,2,0.957482076794323
"93723",34,49,2,47,1449040,1449240,286,631.7,9,200,30,2,10,47,6,25,12,587.8,388.2,560.4,41,0,"her",2,19,0,45,1,"accurate",6,2.11679842170467,0,19,7.42848562407524,16,6.60145740350225
"63778",34,89,2,48,1456743,1456881,277.1,625.7,6,138,52,2,10,45,5,34,2,738.6,224.6,546.1,40,0,"bench",1,29,0,39,1,"undersweep",5,1.89773439899338,1,29,11.3593310653105,6,2.49585302280063
"132539",34,31,4,49,1462925,1463099,290.7,634.9,13,174,68,2,15,72,6,52,14,1015.6,413.5,549.6,66,0,"was",3,46,0,69,1,"accurate",6,2.23248391684435,0,46,17.8426415801595,14,5.91719000671864
"53790",34,13,2,50,1470736,1470945,277.6,631.2,5,209,61,2,9,46,5,36,17,763.9,460.3,559.3,41,0,"he",2,31,0,46,1,"accurate",5,1.91004136656143,0,31,11.9697566566858,5,2.26694342603489
"83763",34,64,1,51,1477975,1478118,257.8,614,8,143,50,2,9,58,5,42,2,693.2,217.9,548.7,53,0,"after",5,37,0,66,1,"undersweep",5,1.42268545086663,1,37,10.7169073582583,11,3.5148699374352
"83764",34,80,1,52,1484659,1484780,313.2,602.2,8,121,42,2,13,64,10,48,3,772,226.5,546.5,54,0,"the",3,38,0,57,1,"undersweep",10,2.78629745740662,1,38,11.2928734404431,6,1.87065907034366
"83765",34,44,1,53,1490809,1491008,274.7,610.5,8,199,58,2,13,60,7,47,4,759,237.7,548,53,0,"the",0,40,0,37,1,"undersweep",7,1.83866095466673,1,40,11.9205287864136,6,1.89527300547977
"83766",34,68,1,54,1496242,1496366,295.4,609.3,8,124,78,2,14,62,8,48,2,772.3,216.2,552.3,54,0,"designed",0,40,0,46,1,"undersweep",8,2.34816941198402,1,40,11.7383856664065,6,1.86327488980284
"113349",34,70,3,55,1502374,1502494,354.9,600.8,11,120,64,2,18,101,13,83,5,1192.3,251.6,551.6,88,0,"mother",4,70,0,62,1,"undersweep",13,3.81269855258202,1,70,20.6117092829708,5,1.56790766816963
"122898",34,12,1,56,1509933,1510056,313.3,590,12,123,47,2,14,65,10,51,3,801.2,233,550,55,0,"indoors",5,41,0,46,1,"undersweep",10,2.78875885092023,1,41,12.0091389529036,4,1.44729938600273
"161884",34,6,3,57,1519990,1520106,301.7,620.3,16,116,79,2,17,96,9,85,2,1214,212.5,547.2,87,0,"she",1,76,0,53,1,"undersweep",9,2.50323720334146,1,76,22.4552930246648,2,0.738418054083026
"103696",34,32,1,58,1529027,1529207,269.6,613.8,10,180,48,2,13,61,6,50,3,790.8,234.1,562.5,55,0,"the",0,44,0,46,1,"undersweep",6,1.71312988547262,1,44,12.8287829929358,5,1.70328431141818
"132547",34,22,3,59,1538165,1538284,334.9,627.7,13,119,70,2,21,101,12,85,3,1215.5,234.4,549.4,89,0,"argue",5,73,0,36,1,"undersweep",12,3.32041984986,1,73,21.6750312808504,4,1.29223159464529
"63790",34,60,1,60,1545750,1546028,246.2,619.3,6,278,68,2,11,59,4,45,12,739.2,335.2,552,55,0,"piano",4,41,0,38,1,"accurate",4,1.13716380328786,0,41,12.1346700220977,10,2.97336336444098
"113354",34,90,3,61,1551694,1551789,303,640.8,11,95,89,2,16,97,9,85,3,1218.8,228.4,553.2,88,0,"the",3,76,0,53,1,"undersweep",9,2.53523531901839,1,76,22.5414417976412,3,0.915638387062953
"152107",34,66,3,62,1558176,1558303,291.9,616.6,15,127,79,2,18,96,8,NA,3,1258,225,552.7,88,0,"three",3,NA,0,66,1,"undersweep",8,2.26202063900767,1,NA,23.779522734987,NA,-0.0492278702722017
"93739",34,14,3,63,1563759,1563976,246.2,610.1,9,217,217,2,19,91,4,83,81,1184.9,1167.9,553.3,87,0,"had",0,79,0,56,1,"accurate",4,1.13716380328786,0,79,23.1051009122579,4,1.45468356654356
"93740",34,76,1,64,1574317,1574453,311.3,602.6,9,136,39,2,5,65,10,46,3,750.6,235,553.6,55,0,"ship",3,36,0,36,1,"undersweep",10,2.73953098064802,1,36,10.8129017052891,9,2.69276450388943
"83777",34,84,1,65,1580361,1580515,278.1,617.6,8,154,54,2,15,62,7,53,2,828.6,221.2,551.7,55,0,"five",0,46,0,85,1,"undersweep",7,1.92234833412948,1,46,13.5499712924235,2,0.772877563273566
"63796",34,56,1,66,1587616,1587736,307.8,603,6,120,57,2,11,64,10,52,2,813.2,219,550.8,54,0,"over",3,42,0,35,1,"undersweep",10,2.65338220767167,1,42,12.4398828177854,2,0.856564942736308
"103704",34,34,3,67,1592772,1592899,323.6,629.7,10,127,79,2,17,99,11,81,5,1170.8,254.1,549,88,0,"visiting",2,70,0,55,1,"undersweep",11,3.04228238282207,1,70,20.8529258473046,7,2.09710727359579
"122908",34,82,3,68,1629627,1629750,374.2,605.2,12,123,64,2,17,102,15,85,5,1215.1,252.3,546.1,87,0,"fix",3,70,0,42,1,"undersweep",15,4.28774750070877,1,70,20.6978580559472,2,0.711342725433317
"103706",34,94,3,69,1635294,1635558,267.3,612.2,10,264,71,2,20,95,6,86,17,1221.3,393.6,540.8,89,0,"running",3,80,0,50,1,"accurate",6,1.65651783465959,0,80,23.4816941198402,3,1.14947077085591
"93745",34,28,1,70,1641603,1641716,344.7,596.1,9,113,56,2,12,67,13,48,4,772.4,243.5,548.1,54,0,"but",3,35,0,70,1,"undersweep",13,3.56163641419379,1,35,10.5273800577103,6,1.86081349628922
"93746",34,92,1,71,1653574,1653690,302.3,599.7,9,116,61,2,12,63,9,50,4,796.3,240,543.3,54,0,"patient's",5,41,0,51,1,"undersweep",9,2.51800556442312,1,41,12.1592839572338,4,1.27254044653641
"83784",34,16,1,72,1659408,1659557,298.4,607.2,8,149,52,2,12,63,9,50,3,788.8,230.6,547.5,54,0,"probably",5,41,0,75,1,"undersweep",9,2.42201121739232,1,41,12.0706737907439,4,1.45714496005717
"122913",34,10,3,73,1669158,1669288,318.9,616.1,12,130,70,2,20,99,10,85,4,1217.6,240.6,541.7,89,0,"Massachusetts",1,75,0,45,1,"undersweep",10,2.92659688768239,1,75,22.1205435068138,4,1.24054233085948
"93749",34,96,1,74,1680244,1680435,271.3,603.2,9,191,54,2,11,61,6,49,4,786.2,241.1,543.9,55,0,"the",3,43,0,45,1,"undersweep",6,1.75497357520399,1,43,12.6737152015783,6,1.81650841304424
"161895",34,58,3,75,1687193,1687334,352.1,617.8,16,141,71,2,16,101,13,86,4,1221.9,246.7,540.6,88,0,"very",3,73,0,45,1,"undersweep",13,3.74377953420094,1,73,21.4092007813805,2,0.839335188141037
"122916",34,42,3,76,1694786,1694907,366.1,608.7,12,121,73,2,19,103,14,85,6,1216,263.2,536.4,89,0,"the",3,71,0,41,1,"undersweep",14,4.08837462610635,1,71,20.9193834721721,4,1.27992462707724
"113369",34,50,3,77,1700908,1701034,324.9,603.4,11,126,70,2,20,98,11,86,4,1230.7,241.3,540.7,87,0,"order",3,75,0,59,1,"undersweep",11,3.074280498499,1,75,22.2953024462802,1,0.32736533731014
"152120",34,74,3,78,1709783,1709923,293.4,606.6,15,140,87,2,16,96,8,84,4,1205.3,236.2,540.4,88,0,"round",2,76,0,54,1,"undersweep",8,2.29894154171182,1,76,22.4454474506104,4,1.24792651140031
"161898",34,62,3,79,1716425,1716545,388.8,606.1,16,120,74,2,19,103,16,83,5,1191.4,254.6,538.1,87,0,"around",4,67,0,37,1,"undersweep",16,4.64711095369584,1,67,19.7551443402345,4,1.2946929881589
"122920",34,98,3,80,1722157,1722292,342.2,613,12,135,73,2,17,101,12,87,4,1239.9,242.6,539.5,89,0,"games",4,75,0,36,1,"undersweep",12,3.50010157635354,1,75,22.0959295716777,2,0.691651577324432
"152123",34,54,3,81,1729043,1729166,382.9,602.9,15,123,80,2,19,104,16,86,7,1224,271.5,540.1,88,0,"friend",4,70,0,42,1,"undersweep",16,4.50188873639284,1,70,20.7027808429744,2,0.787645924355227
"103719",34,100,1,82,1734535,1734673,287.4,596.8,10,138,56,2,13,61,8,49,3,779.7,231.9,544.9,53,0,"one",1,41,0,52,1,"undersweep",8,2.15125793089521,1,41,12.1174402675025,4,1.38576454816248
"63813",34,52,1,83,1741035,1741197,247.4,629.8,6,162,57,2,13,57,4,25,10,488.8,316.1,552.5,53,0,"huge",2,21,0,68,1,"accurate",4,1.16670052545118,0,21,5.94180394185475,28,8.54595827925422
"103721",34,86,3,84,1749511,1749615,329.2,599.9,10,104,78,2,20,98,11,83,2,1184.7,220.2,543.6,87,0,"were",1,72,0,43,1,"undersweep",11,3.18012041958423,1,72,21.0572215089343,4,1.45960635357078
"142336",34,38,3,85,1756258,1756391,375.1,604.6,14,133,64,2,22,103,15,87,5,1236.8,247.6,541.5,88,0,"and",3,72,0,49,1,"undersweep",15,4.30990004233126,1,72,21.2098279067781,1,0.472587554613137
"113378",34,88,1,86,1765554,1765672,297.2,593.1,11,118,49,2,11,62,9,48,4,771.3,239,538.8,53,0,"that",4,39,0,56,1,"undersweep",9,2.392474495229,1,39,11.6694666480254,5,1.59252160330573
"161905",34,30,3,87,1773579,1773694,362,611.7,16,115,76,2,18,102,14,85,6,1213.2,259.6,549.7,88,0,"short",3,71,0,40,1,"undersweep",14,3.98745749204834,1,71,20.951381587849,3,1.05347642382512
"122928",34,2,3,88,1783435,1783546,401.2,600.7,12,111,71,2,18,106,17,87,5,1239.5,256.5,547.7,89,0,"milking",4,70,0,42,1,"undersweep",17,4.95232374938349,1,70,20.6338618245933,2,0.701497151378874
"83801",34,72,1,89,1792547,1792666,294,601.8,8,119,58,2,10,63,8,39,4,659.3,238.2,541.8,55,0,"fluently,",8,31,0,87,1,"undersweep",8,2.31370990279348,1,31,8.99147050521764,16,4.94001678181544
"122930",34,46,3,90,1799951,1800053,368.9,598.7,12,102,84,2,17,103,15,85,5,1211.5,247.7,540.4,88,0,"them",3,70,0,51,1,"undersweep",15,4.15729364448743,1,70,20.7397017456786,3,1.09532011355649
"63821",34,4,1,91,1805532,1805672,269.1,602,6,140,61,2,12,60,6,49,2,784.1,220.2,540.8,54,0,"they",3,43,0,40,1,"undersweep",6,1.70082291790457,1,43,12.6761765950919,5,1.57283045519684
"83804",34,8,1,92,1815056,1815208,280.2,609.4,8,152,58,2,12,61,7,44,4,725.1,236.8,547,54,0,"because",7,37,0,73,1,"undersweep",7,1.97403759791529,1,37,10.9507397420513,10,3.02505262822679
"93768",34,36,1,93,1825095,1825247,264.5,599.1,9,152,49,2,13,61,6,46,3,743.3,224.2,533.7,55,0,"overlooking",6,40,0,52,1,"undersweep",6,1.5875988162785,1,40,11.7851521431651,9,2.87244623038297
"83806",34,48,1,94,1834401,1834525,273.4,589.8,8,124,52,2,14,62,7,44,4,725.8,239.1,542.4,55,0,"day",2,37,0,54,1,"undersweep",7,1.8066628389898,1,37,11.135344255572,11,3.30319009526474
"181552",34,78,3,95,1843437,1843537,374.1,618.1,18,100,78,2,18,102,15,82,4,1172.6,240.8,548.5,87,0,"order",5,67,0,65,1,"undersweep",15,4.28528610719516,1,67,19.6542272061765,5,1.7574349687176
"113388",34,26,3,96,1849085,1849197,365,598.2,11,112,73,2,21,103,14,87,4,1232,237.3,549.9,89,0,"parents",4,73,0,52,1,"undersweep",14,4.06129929745664,1,73,21.3402817629994,2,0.886101664899631
"132582",34,18,3,97,1860129,1860241,364.2,606.8,13,112,75,2,24,102,14,NA,4,1268.5,246.1,537.9,88,0,"towards",3,NA,0,47,1,"undersweep",14,4.04160814934776,1,NA,22.258381543576,NA,-0.307674189201261
"83810",34,40,1,98,1867447,1867590,302.8,593.8,8,143,54,2,12,64,9,51,5,802.2,254.7,539.8,55,0,"another",4,42,0,32,1,"undersweep",9,2.53031253199117,1,42,12.2921992069688,4,1.42268545086663
"83811",34,20,1,99,1876052,1876246,264.1,602.2,8,194,46,2,10,59,6,48,14,770.5,356.4,532.7,53,0,"to",2,42,0,37,1,"accurate",6,1.57775324222406,0,42,12.4644967529215,5,1.61221275141461
"103737",34,24,1,100,1884127,1884249,299.8,604.8,10,122,55,2,12,63,9,49,2,780.6,219.3,538.1,54,0,"disappointed",4,40,0,71,1,"undersweep",9,2.45647072658286,1,40,11.8343800134373,5,1.6589792281732
"103738",35,63,1,1,3526830,3527015,269.7,607,10,185,44,2,12,60,6,42,3,693.4,229.5,534.7,54,0,"parents",0,36,0,60,1,"undersweep",6,1.71559127898623,1,36,10.4289243171659,12,3.80531437204119
"113394",35,79,1,2,3535417,3535626,304.5,591.9,11,209,42,2,11,63,9,47,7,762.6,272.9,530.7,54,0,"royal",5,38,0,40,1,"undersweep",9,2.57215622172254,1,38,11.2756436858478,7,2.10203006062301
"171709",35,43,1,3,3546016,3546152,325.4,582,17,136,46,2,15,65,11,52,4,814.7,243.2,529.7,54,0,"rolling",0,41,0,35,1,"undersweep",11,3.08658746606705,1,41,12.0435984620941,2,0.819644040032157
"142353",35,67,1,4,3553715,3553898,280.5,607.1,14,183,45,2,12,62,7,52,2,817.9,215.6,533.8,55,0,"he",2,45,0,49,1,"undersweep",7,1.98142177845612,1,45,13.2275287421406,3,1.03624666922985
"152142",35,69,3,5,3562532,3562670,319.3,593.9,15,138,87,2,19,98,10,86,2,1228.7,223.3,533.4,88,0,"heard",1,76,0,63,1,"undersweep",10,2.93644246173683,1,76,22.3839126127701,2,0.671960429215552
"132590",35,11,1,6,3571534,3571690,282.9,600.2,13,156,49,2,14,61,7,49,2,775.7,218.6,524.4,54,0,"if",2,42,0,34,1,"undersweep",7,2.04049522278276,1,42,12.1297472350705,5,1.77958751034009
"152144",35,5,3,7,3583584,3583712,332,600.2,15,128,76,2,18,100,12,87,3,1234,225.3,549.9,88,0,"of",1,75,0,47,1,"undersweep",12,3.24903943796531,1,75,22.201769492763,1,0.541506572994219
"132592",35,31,1,8,3596579,3596740,301.5,602.2,13,161,44,2,13,62,9,47,3,752.2,234.2,524.9,53,0,"already",2,38,0,69,1,"undersweep",9,2.49831441631424,1,38,11.0935005658407,6,2.06264776440525
"171715",35,21,3,9,3609084,3609225,365.2,596.2,17,141,66,2,20,103,14,89,5,1262.6,250.1,529,89,0,"flushed",6,75,0,39,1,"undersweep",14,4.06622208448386,1,75,22.0885453911369,0,0.132915249734947
"122949",35,59,1,10,3619944,3620101,335,596.3,12,157,40,2,13,67,12,48,4,766.6,240.7,526.2,55,0,"opinions",0,36,0,39,1,"undersweep",12,3.32288124337361,1,36,10.6233744047411,7,2.29894154171182
"132595",35,89,3,11,3627565,3627687,357.9,581.1,13,122,71,2,19,103,14,87,3,1237.3,234.3,538.7,89,0,"overlooking",4,73,0,39,1,"undersweep",14,3.88654035799032,1,73,21.6454945586871,2,0.755647808678297
"122951",35,65,3,12,3634739,3634909,289.3,578.2,12,170,69,2,17,96,8,82,4,1181.8,239.1,537,88,0,"charity",4,74,0,57,1,"undersweep",8,2.19802440765381,1,74,21.96793710897,6,1.82635398709868
"161927",35,13,3,13,3642964,3643092,333.4,606.2,16,128,76,2,20,101,12,86,3,1227.1,226.7,536.8,89,0,"watched",6,74,0,46,1,"undersweep",12,3.28349894715585,1,74,21.9974738311333,3,1.00670994706653
"113406",35,75,1,14,3653485,3653646,290.4,601.5,11,161,41,2,12,63,8,49,3,775.7,231.1,526.6,55,0,"the",1,41,0,67,1,"undersweep",8,2.22509973630352,1,41,11.9451427215497,6,2.0749547319733
"93790",35,83,1,15,3663177,3663332,326.6,599.9,9,155,50,2,14,64,11,48,5,774.3,254.9,533.8,53,0,"running",0,37,0,36,1,"undersweep",11,3.11612418823037,1,37,11.0196587604323,5,1.51867979789742
"83828",35,55,1,16,3723170,3723299,304.2,605.2,8,129,44,2,10,62,9,49,2,785.2,218.8,527.6,53,0,"playing",1,40,0,42,1,"undersweep",9,2.56477204118171,1,40,11.8393028004645,4,1.25038790491392
"161931",35,33,3,17,3732396,3732527,374.8,600.1,16,131,66,2,20,104,15,NA,2,1270,222.2,510.4,89,0,"garden",3,NA,0,45,1,"undersweep",15,4.30251586179043,1,NA,22.0343947338375,NA,-0.0492278702722017
"161932",35,81,3,18,3744319,3744428,364,609.4,16,109,69,2,20,103,14,88,2,1247.5,219.4,513.8,89,0,"picked",5,74,0,49,1,"undersweep",14,4.03668536232054,1,74,21.7464116927451,1,0.504585670290067
"241026",35,93,3,19,3757885,3758024,337.3,597.5,24,139,72,2,19,101,12,NA,NA,1281.6,196.6,517.7,89,0,"just",4,NA,0,43,1,"undersweep",12,3.37949329418665,1,NA,23.24293894902,NA,-0.334749517850969
"132604",35,27,1,20,3766418,3766614,306.1,605.2,13,196,50,2,11,64,9,51,3,802.3,225,525.3,55,0,"restaurant",9,42,0,63,1,"undersweep",9,2.6115385179403,1,42,12.2134346145332,4,1.42022405735302
"83833",35,91,1,21,3777502,3777678,283,600,8,176,44,2,13,60,7,49,2,781.9,214.6,508.4,53,0,"went",0,42,0,42,1,"undersweep",7,2.04295661629637,1,42,12.2798922394007,4,1.33161389086306
"142371",35,15,1,22,3785940,3786076,298.8,608.7,14,136,53,2,14,62,9,49,2,786.6,218.3,503.9,53,0,"wallet",5,40,0,47,1,"undersweep",9,2.43185679144676,1,40,12.00667755939,4,1.21592839572338
"132607",35,9,3,23,3795480,3795617,406.2,597.7,13,137,64,2,19,106,18,87,3,1240.3,230.6,522.7,88,0,"somewhere",5,69,0,39,1,"undersweep",18,5.07539342506399,1,69,20.5304832970217,1,0.386438781636784
"122963",35,95,1,24,3806040,3806213,315.5,596.5,12,173,43,2,11,64,10,48,4,768.6,244.9,525.4,54,0,"aesthetically",3,38,0,39,1,"undersweep",10,2.84290950821965,1,38,11.1525740101673,6,1.95434644980641
"221288",35,57,3,25,3849438,3849564,311.8,610.6,22,126,67,2,16,98,10,85,1,1207.9,203.2,525.2,88,0,"the",3,75,0,37,1,"undersweep",10,2.75183794821608,1,75,22.05654727546,3,1.18393028004645
"122965",35,41,3,26,3856475,3856597,289.1,596.3,12,122,78,2,22,97,8,86,1,1222.7,203,519,89,0,"to",0,78,0,42,1,"undersweep",8,2.19310162062659,1,78,22.9795698430638,3,1.11501126166537
"211519",35,49,3,27,3865913,3866039,266.3,609.2,21,126,86,2,18,94,6,86,NA,1222.8,195,526.2,88,0,"her",2,80,0,45,1,"undersweep",6,1.63190389952349,1,80,23.5432289576805,2,0.817182646518549
"161942",35,73,3,28,3873343,3873450,343.8,586.9,16,107,78,2,17,101,13,84,1,1205.3,203.5,524.9,88,0,"were",2,71,0,62,1,"undersweep",13,3.5394838725713,1,71,21.2049051197509,4,1.24792651140031
"181579",35,61,3,29,3882065,3882182,307.8,598.8,18,117,92,2,6,98,10,86,NA,1226,197.4,529.8,88,0,"after",2,76,0,44,1,"undersweep",10,2.65338220767167,1,76,22.6005152419678,2,0.738418054083026
"181580",35,97,3,30,3890660,3890778,341.2,578.4,18,118,77,2,17,100,12,87,NA,1233.3,197.4,533.1,88,0,"quickly",4,75,0,47,1,"undersweep",12,3.47548764121744,1,75,21.9580915349156,1,0.55873632758949
"142380",35,53,3,31,3900506,3900650,270.7,607.8,14,144,79,2,18,94,6,84,NA,1204.4,187.1,525.6,88,0,"after",1,78,0,43,1,"undersweep",6,1.74020521412233,1,78,22.9820312365774,4,1.2700790530228
"171737",35,99,1,32,3908597,3908785,226.7,603.9,17,188,58,2,10,58,3,50,NA,798.3,178.7,535.8,55,0,"wine",3,47,0,38,1,"undersweep",3,0.657192068133892,1,47,14.0693253237952,5,1.51867979789742
"73860",35,51,1,33,3914426,3914566,263.2,580.4,7,140,42,2,14,61,6,48,NA,772.8,184.9,540.6,55,0,"high",0,42,0,63,1,"undersweep",6,1.55560070060157,1,42,12.543261345357,7,2.146335143868
"221294",35,85,3,34,3925968,3926104,285.3,600.7,22,136,79,2,16,97,8,NA,NA,1270.6,189.8,520.4,89,0,"were",1,NA,0,59,1,"undersweep",8,2.0995686671094,1,NA,24.2521102896002,NA,-0.06399623135386
"171739",35,37,3,35,3935547,3935720,273,601.2,17,173,76,2,17,95,7,85,NA,1216.4,175.8,526.3,88,0,"be",1,78,0,49,1,"undersweep",7,1.79681726493536,1,78,23.2207864073975,3,0.974711831389591
"83848",35,87,1,36,3944277,3944426,237.9,598,8,149,44,2,9,57,4,47,NA,757.3,192,531.1,53,0,"piano",4,43,0,39,1,"undersweep",4,0.932868141658222,1,43,12.7844779096908,6,1.93711669521114
"201088",35,29,3,37,3954034,3954147,306.3,622.7,20,113,80,2,16,96,9,86,NA,1226.9,196.8,537.2,87,0,"all",1,77,0,68,1,"undersweep",9,2.61646130496752,1,77,22.6595886862944,1,0.420898290827322
"132622",35,1,3,38,3964881,3964999,310.2,598.5,13,118,73,2,16,97,10,87,1,1239.9,210.1,539.2,87,0,"fans",4,77,0,63,1,"undersweep",10,2.71245565199831,1,77,22.883575496033,0,0.100917134058011
"83851",35,71,1,39,3975070,3975214,272.9,596.6,8,144,45,2,12,61,7,48,NA,772.7,193.3,542.7,54,0,"had",3,41,0,44,1,"undersweep",7,1.79435587142175,1,41,12.3020447810232,6,1.85342931574839
"171742",35,45,3,40,3983349,3983459,322.5,577.2,17,110,90,2,16,99,11,88,1,1252.2,206.8,523.9,88,0,"preparation",8,77,0,35,1,"undersweep",11,3.01520705417235,1,77,22.883575496033,0,0.0935329535171821
"103778",35,3,1,41,3989357,3989503,269.3,581,10,146,45,2,13,61,6,50,NA,794.9,194.8,536.6,55,0,"festival",0,44,0,49,1,"undersweep",6,1.70574570493179,1,44,12.9370843075346,5,1.60236717736017
"93817",35,7,1,42,3999313,3999451,251.6,590,9,138,43,2,13,59,5,45,1,736.5,205.6,540,54,0,"small",3,40,0,40,1,"undersweep",5,1.2700790530228,1,40,11.9352971474953,9,2.74445376767524
"73870",35,35,1,43,4008152,4008495,208.8,618.1,7,343,48,2,11,55,1,47,9,762.9,304.7,538.3,54,0,"jumped",1,46,0,51,1,"accurate",1,0.216602629197688,0,46,13.6385814589135,7,2.09464588008218
"103781",35,47,1,44,4017494,4017633,287.5,618.7,10,139,56,2,13,62,8,49,1,778.9,202.1,532.9,54,0,"spirits",0,41,0,44,1,"undersweep",8,2.15371932440882,1,41,12.09528772588,5,1.70082291790457
"122984",35,77,3,45,4028596,4028752,243.1,626.2,12,156,76,2,16,92,4,87,NA,1238.3,189.1,547.4,88,0,"because",4,83,0,47,1,"undersweep",4,1.06086060436595,1,83,24.4957882474476,1,0.435666651908986
"191410",35,25,3,46,4037166,4037266,337.9,600.7,19,100,77,2,19,101,12,88,1,1245.5,207.4,537.8,89,0,"by",0,76,0,45,1,"undersweep",12,3.39426165526831,1,76,22.3396075295251,1,0.553813540562269
"152181",35,17,3,47,4048279,4048401,267.4,600.5,15,122,81,2,18,95,6,88,NA,1246,181,555.5,89,0,"bothered",2,82,0,61,1,"undersweep",6,1.6589792281732,1,82,24.0871969241883,1,0.541506572994219
"103785",35,39,1,48,4057907,4058091,243.9,610,10,184,46,2,12,58,4,46,NA,747,198.2,527.5,54,0,"money",4,42,0,45,1,"undersweep",4,1.08055175247483,1,42,12.3832707669723,8,2.48600744874619
"142396",35,19,1,49,4068767,4068921,252.1,618.9,14,154,49,2,13,59,5,47,NA,762,194,529.6,54,0,"forgotten",1,42,0,43,1,"undersweep",5,1.28238602059085,1,42,12.5506455258978,7,2.11679842170467
"93825",35,23,1,50,4116766,4116955,272.3,571.1,9,189,41,2,15,61,7,47,2,754.1,215.4,513.3,54,0,"his",0,40,0,46,1,"undersweep",7,1.77958751034009,1,40,11.8589939485734,7,2.31124850927987
"142398",35,98,4,51,4129461,4129598,268.5,584.1,14,137,76,2,13,72,5,66,NA,1240.4,196.5,504,67,0,"playing",5,61,0,36,1,"undersweep",5,1.68605455682291,1,61,23.9222835587764,1,0.777800350300785
"103789",35,84,2,52,4136380,4136569,262.7,587.7,10,189,42,2,11,45,4,34,NA,738.7,190.5,516.1,41,0,"the",1,30,0,85,1,"undersweep",4,1.54329373303352,1,30,11.716233124784,7,2.88721459146463
"181596",35,82,4,53,4146298,4146436,319.9,607.6,18,138,67,2,14,75,8,63,2,1207.3,230.5,505.7,67,0,"and",0,55,0,42,1,"undersweep",8,2.95121082281849,1,55,21.8424060397759,4,1.59252160330573
"113446",35,10,4,54,4154474,4154685,247.9,618.9,11,211,76,2,14,70,4,63,10,1206.7,345.1,507.2,66,0,"near",4,59,0,45,1,"accurate",4,1.17900749301923,0,59,23.5998410084935,3,1.21346700220977
"122994",35,92,2,55,4169233,4169374,279.2,600.5,12,141,45,2,10,46,5,38,1,794,214.5,519,41,0,"patient's",1,33,0,51,1,"undersweep",5,1.94942366277919,1,33,12.6712538080647,3,1.52606397843825
"73883",35,36,2,56,4203705,4203895,256.2,640.4,7,190,47,2,10,44,4,34,1,740.3,215.1,557.6,40,0,"overlooking",4,30,0,52,1,"undersweep",4,1.38330315464887,1,30,11.9156059993864,6,2.45400933306926
"142402",35,38,4,57,4213135,4213441,304.3,655.5,14,306,66,2,18,73,7,61,17,1169.3,464.4,547,66,0,"park",0,54,0,49,1,"accurate",7,2.56723343469532,0,54,21.2910538927272,5,2.13402817629994
"73885",35,8,2,58,4227099,4227240,286.6,646.5,7,141,39,2,9,46,6,34,2,738.5,223.9,552.9,40,0,"because",6,28,0,73,1,"undersweep",6,2.13156678278633,1,28,11.123037288004,6,2.49831441631424
"103796",35,54,4,59,4237056,4237177,376,635.6,10,121,62,2,15,78,12,62,2,1183.8,225.2,549.7,66,0,"friend",0,50,0,42,1,"undersweep",12,4.33205258395375,1,50,19.8831368029423,4,1.77712611682648
"63890",35,20,2,60,4242690,4242859,295.1,636.9,6,169,41,2,9,47,6,36,3,762.9,238.9,543.9,41,0,"to",2,30,0,37,1,"undersweep",6,2.34078523144319,1,30,11.514398856668,5,2.29155736117099
"73888",35,48,2,61,4250632,4250786,288.3,640.3,7,154,40,2,11,47,6,34,2,729.6,216.7,553.5,41,0,"day",1,28,0,54,1,"undersweep",6,2.17341047251771,1,28,10.8621295755613,7,3.11120140120315
